Sales,Date,Region
2375.0,08-07-2021,east
2080.0,08-07-2021,west
2105.0,09-07-2021,north
2240.0,09-07-2021,south
2015.0,09-07-2021,east
2170.0,09-07-2021,west
2195.0,10-07-2021,north
2440.0,10-07-2021,south
2040.0,10-07-2021,east
2260.0,10-07-2021,west
2170.0,11-07-2021,north
2200.0,11-07-2021,south
2260.0,11-07-2021,east
2395.0,11-07-2021,west
2010.0,12-07-2021,north
2005.0,12-07-2021,south
2250.0,12-07-2021,east
2010.0,12-07-2021,west
2145.0,13-07-2021,north
2105.0,13-07-2021,south
2265.0,13-07-2021,east
2020.0,13-07-2021,west
2295.0,14-07-2021,north
2330.0,14-07-2021,south
2280.0,14-07-2021,east
2045.0,14-07-2021,west
2375.0,15-07-2021,north
2370.0,15-07-2021,south
2255.0,15-07-2021,east
2305.0,15-07-2021,west
2440.0,16-07-2021,north
2020.0,16-07-2021,south
2035.0,16-07-2021,east
2155.0,16-07-2021,west
2145.0,17-07-2021,north
2080.0,17-07-2021,south
2345.0,17-07-2021,east
2230.0,17-07-2021,west
2375.0,18-07-2021,north
2165.0,18-07-2021,south
2175.0,18-07-2021,east
2385.0,18-07-2021,west
2295.0,19-07-2021,north
2170.0,19-07-2021,south
2040.0,19-07-2021,east
2205.0,19-07-2021,west
2435.0,20-07-2021,north
2380.0,20-07-2021,south
2445.0,20-07-2021,east
2390.0,20-07-2021,west
2115.0,21-07-2021,north
2275.0,21-07-2021,south
2200.0,21-07-2021,east
2305.0,21-07-2021,west
2280.0,22-07-2021,north
2140.0,22-07-2021,south
2205.0,22-07-2021,east
2450.0,22-07-2021,west
2060.0,23-07-2021,north
2200.0,23-07-2021,south
2390.0,23-07-2021,east
2075.0,23-07-2021,west
2015.0,24-07-2021,north
2235.0,24-07-2021,south
2360.0,24-07-2021,east
2125.0,24-07-2021,west
2235.0,25-07-2021,north
2450.0,25-07-2021,south
2155.0,25-07-2021,east
2280.0,25-07-2021,west
2285.0,26-07-2021,north
2395.0,26-07-2021,south
2360.0,26-07-2021,east
2290.0,26-07-2021,west
2440.0,27-07-2021,north
2315.0,27-07-2021,south
2080.0,27-07-2021,east
2450.0,27-07-2021,west
2165.0,28-07-2021,north
2385.0,28-07-2021,south
2010.0,28-07-2021,east
2425.0,28-07-2021,west
2125.0,29-07-2021,north
2125.0,29-07-2021,south
2235.0,29-07-2021,east
2360.0,29-07-2021,west
2005.0,30-07-2021,north
2200.0,30-07-2021,south
2155.0,30-07-2021,east
2245.0,30-07-2021,west
2220.0,31-07-2021,north
2225.0,31-07-2021,south
2150.0,31-07-2021,east
2145.0,31-07-2021,west
2070.0,01-08-2021,north
2265.0,01-08-2021,south
2055.0,01-08-2021,east
2165.0,01-08-2021,west
2280.0,02-08-2021,north
2275.0,02-08-2021,south
2200.0,02-08-2021,east
2490.0,02-08-2021,west
2350.0,03-08-2021,north
2075.0,03-08-2021,south
2250.0,03-08-2021,east
2315.0,03-08-2021,west
2480.0,04-08-2021,north
2070.0,04-08-2021,south
2450.0,04-08-2021,east
2010.0,04-08-2021,west
2420.0,05-08-2021,north
2215.0,05-08-2021,south
2130.0,05-08-2021,east
2065.0,05-08-2021,west
2060.0,06-08-2021,north
2050.0,06-08-2021,south
2470.0,06-08-2021,east
2295.0,06-08-2021,west
2230.0,07-08-2021,north
2030.0,07-08-2021,south
2310.0,07-08-2021,east
2415.0,07-08-2021,west
2480.0,08-08-2021,north
2230.0,08-08-2021,south
2360.0,08-08-2021,east
2400.0,08-08-2021,west
2165.0,09-08-2021,north
2385.0,09-08-2021,south
2240.0,09-08-2021,east
2060.0,09-08-2021,west
2295.0,10-08-2021,north
2180.0,10-08-2021,south
2075.0,10-08-2021,east
2375.0,10-08-2021,west
2250.0,11-08-2021,north
2250.0,11-08-2021,south
2345.0,11-08-2021,east
2080.0,11-08-2021,west
2495.0,12-08-2021,north
2100.0,12-08-2021,south
2430.0,12-08-2021,east
2070.0,12-08-2021,west
2285.0,13-08-2021,north
2235.0,13-08-2021,south
2480.0,13-08-2021,east
2425.0,13-08-2021,west
2095.0,14-08-2021,north
2135.0,14-08-2021,south
2330.0,14-08-2021,east
2020.0,14-08-2021,west
2060.0,15-08-2021,north
2140.0,15-08-2021,south
2470.0,15-08-2021,east
2485.0,15-08-2021,west
2040.0,16-08-2021,north
2155.0,16-08-2021,south
2120.0,16-08-2021,east
2135.0,16-08-2021,west
2395.0,17-08-2021,north
2475.0,17-08-2021,south
2360.0,17-08-2021,east
2175.0,17-08-2021,west
2490.0,18-08-2021,north
2075.0,18-08-2021,south
2325.0,18-08-2021,east
2445.0,18-08-2021,west
2080.0,19-08-2021,north
2370.0,19-08-2021,south
2225.0,19-08-2021,east
2495.0,19-08-2021,west
2160.0,20-08-2021,north
2195.0,20-08-2021,south
2315.0,20-08-2021,east
2170.0,20-08-2021,west
2230.0,21-08-2021,north
2095.0,21-08-2021,south
2050.0,21-08-2021,east
2490.0,21-08-2021,west
2095.0,22-08-2021,north
2180.0,22-08-2021,south
2075.0,22-08-2021,east
2475.0,22-08-2021,west
2020.0,23-08-2021,north
2000.0,23-08-2021,south
2210.0,23-08-2021,east
2155.0,23-08-2021,west
2215.0,24-08-2021,north
2475.0,24-08-2021,south
2265.0,24-08-2021,east
2030.0,24-08-2021,west
2020.0,25-08-2021,north
2240.0,25-08-2021,south
2000.0,25-08-2021,east
2150.0,25-08-2021,west
2370.0,26-08-2021,north
2180.0,26-08-2021,south
2470.0,26-08-2021,east
2150.0,26-08-2021,west
2170.0,27-08-2021,north
2260.0,27-08-2021,south
2140.0,27-08-2021,east
2045.0,27-08-2021,west
2490.0,28-08-2021,north
2320.0,28-08-2021,south
2230.0,28-08-2021,east
2440.0,28-08-2021,west
2185.0,29-08-2021,north
2350.0,29-08-2021,south
2445.0,29-08-2021,east
2365.0,29-08-2021,west
2065.0,30-08-2021,north
2015.0,30-08-2021,south
2160.0,30-08-2021,east
2300.0,30-08-2021,west
2045.0,31-08-2021,north
2440.0,31-08-2021,south
2165.0,31-08-2021,east
2180.0,31-08-2021,west
2330.0,01-09-2021,north
2240.0,01-09-2021,south
2120.0,01-09-2021,east
2495.0,01-09-2021,west
2080.0,02-09-2021,north
2415.0,02-09-2021,south
2085.0,02-09-2021,east
2400.0,02-09-2021,west
2255.0,03-09-2021,north
2245.0,03-09-2021,south
2020.0,03-09-2021,east
2270.0,03-09-2021,west
2395.0,04-09-2021,north
2165.0,04-09-2021,south
2020.0,04-09-2021,east
2135.0,04-09-2021,west
2330.0,05-09-2021,north
2290.0,05-09-2021,south
2045.0,05-09-2021,east
2255.0,05-09-2021,west
2345.0,06-09-2021,north
2185.0,06-09-2021,south
2335.0,06-09-2021,east
2300.0,06-09-2021,west
2040.0,07-09-2021,north
2055.0,07-09-2021,south
2270.0,07-09-2021,east
2335.0,07-09-2021,west
2425.0,08-09-2021,north
2445.0,08-09-2021,south
2480.0,08-09-2021,east
2480.0,08-09-2021,west
2000.0,09-09-2021,north
2075.0,09-09-2021,south
2345.0,09-09-2021,east
2245.0,09-09-2021,west
2070.0,10-09-2021,north
2365.0,10-09-2021,south
2015.0,10-09-2021,east
2375.0,10-09-2021,west
2270.0,11-09-2021,north
2015.0,11-09-2021,south
2000.0,11-09-2021,east
2295.0,11-09-2021,west
2435.0,12-09-2021,north
2485.0,12-09-2021,south
2450.0,12-09-2021,east
2205.0,12-09-2021,west
2415.0,13-09-2021,north
2440.0,13-09-2021,south
2490.0,13-09-2021,east
2415.0,13-09-2021,west
2260.0,14-09-2021,north
2385.0,14-09-2021,south
2280.0,14-09-2021,east
2210.0,14-09-2021,west
2070.0,15-09-2021,north
2105.0,15-09-2021,south
2425.0,15-09-2021,east
2265.0,15-09-2021,west
2190.0,16-09-2021,north
2110.0,16-09-2021,south
2115.0,16-09-2021,east
2455.0,16-09-2021,west
2270.0,17-09-2021,north
2350.0,17-09-2021,south
2365.0,17-09-2021,east
2270.0,17-09-2021,west
2200.0,18-09-2021,north
2500.0,18-09-2021,south
2425.0,18-09-2021,east
2290.0,18-09-2021,west
2460.0,19-09-2021,north
2185.0,19-09-2021,south
2390.0,19-09-2021,east
2175.0,19-09-2021,west
2480.0,20-09-2021,north
2385.0,20-09-2021,south
2150.0,20-09-2021,east
2225.0,20-09-2021,west
2395.0,21-09-2021,north
2395.0,21-09-2021,south
2445.0,21-09-2021,east
2295.0,21-09-2021,west
2285.0,22-09-2021,north
2095.0,22-09-2021,south
2310.0,22-09-2021,east
2120.0,22-09-2021,west
2075.0,23-09-2021,north
2390.0,23-09-2021,south
2485.0,23-09-2021,east
2475.0,23-09-2021,west
2225.0,24-09-2021,north
2325.0,24-09-2021,south
2195.0,24-09-2021,east
2410.0,24-09-2021,west
2285.0,25-09-2021,north
2000.0,25-09-2021,south
2345.0,25-09-2021,east
2400.0,25-09-2021,west
2260.0,26-09-2021,north
2300.0,26-09-2021,south
2150.0,26-09-2021,east
2200.0,26-09-2021,west
2140.0,27-09-2021,north
2365.0,27-09-2021,south
2090.0,27-09-2021,east
2115.0,27-09-2021,west
2070.0,28-09-2021,north
2085.0,28-09-2021,south
2435.0,28-09-2021,east
2115.0,28-09-2021,west
2340.0,29-09-2021,north
2225.0,29-09-2021,south
2140.0,29-09-2021,east
2240.0,29-09-2021,west
2000.0,30-09-2021,north
2175.0,30-09-2021,south
2020.0,30-09-2021,east
2425.0,30-09-2021,west
2350.0,01-10-2021,north
2215.0,01-10-2021,south
2345.0,01-10-2021,east
2360.0,01-10-2021,west
2370.0,02-10-2021,north
2180.0,02-10-2021,south
2000.0,02-10-2021,east
2235.0,02-10-2021,west
2055.0,03-10-2021,north
2265.0,03-10-2021,south
2165.0,03-10-2021,east
2165.0,03-10-2021,west
2135.0,04-10-2021,north
2395.0,04-10-2021,south
2240.0,04-10-2021,east
2295.0,04-10-2021,west
2425.0,05-10-2021,north
2255.0,05-10-2021,south
2145.0,05-10-2021,east
2000.0,05-10-2021,west
2090.0,06-10-2021,north
2390.0,06-10-2021,south
2120.0,06-10-2021,east
2405.0,06-10-2021,west
2370.0,07-10-2021,north
2080.0,07-10-2021,south
2160.0,07-10-2021,east
2270.0,07-10-2021,west
2455.0,08-10-2021,north
2360.0,08-10-2021,south
2085.0,08-10-2021,east
2045.0,08-10-2021,west
2260.0,09-10-2021,north
2300.0,09-10-2021,south
2065.0,09-10-2021,east
2025.0,09-10-2021,west
2400.0,10-10-2021,north
2255.0,10-10-2021,south
2335.0,10-10-2021,east
2460.0,10-10-2021,west
2120.0,11-10-2021,north
2230.0,11-10-2021,south
2195.0,11-10-2021,east
2205.0,11-10-2021,west
2105.0,12-10-2021,north
2105.0,12-10-2021,south
2065.0,12-10-2021,east
2005.0,12-10-2021,west
2205.0,13-10-2021,north
2495.0,13-10-2021,south
2125.0,13-10-2021,east
2410.0,13-10-2021,west
2320.0,14-10-2021,north
2010.0,14-10-2021,south
2330.0,14-10-2021,east
2275.0,14-10-2021,west
2305.0,15-10-2021,north
2425.0,15-10-2021,south
2310.0,15-10-2021,east
2090.0,15-10-2021,west
2485.0,16-10-2021,north
2415.0,16-10-2021,south
2395.0,16-10-2021,east
2090.0,16-10-2021,west
2010.0,17-10-2021,north
2085.0,17-10-2021,south
2250.0,17-10-2021,east
2450.0,17-10-2021,west
2230.0,18-10-2021,north
2310.0,18-10-2021,south
2005.0,18-10-2021,east
2025.0,18-10-2021,west
2085.0,19-10-2021,north
2275.0,19-10-2021,south
2220.0,19-10-2021,east
2395.0,19-10-2021,west
2070.0,20-10-2021,north
2210.0,20-10-2021,south
2290.0,20-10-2021,east
2380.0,20-10-2021,west
2475.0,21-10-2021,north
2175.0,21-10-2021,south
2015.0,21-10-2021,east
2115.0,21-10-2021,west
2030.0,22-10-2021,north
2400.0,22-10-2021,south
2180.0,22-10-2021,east
2345.0,22-10-2021,west
2485.0,23-10-2021,north
2225.0,23-10-2021,south
2095.0,23-10-2021,east
2350.0,23-10-2021,west
2315.0,24-10-2021,north
2155.0,24-10-2021,south
2305.0,24-10-2021,east
2250.0,24-10-2021,west
2470.0,25-10-2021,north
2135.0,25-10-2021,south
2255.0,25-10-2021,east
2270.0,25-10-2021,west
2410.0,26-10-2021,north
2490.0,26-10-2021,south
2250.0,26-10-2021,east
2220.0,26-10-2021,west
2145.0,27-10-2021,north
2145.0,27-10-2021,south
2450.0,27-10-2021,east
2090.0,27-10-2021,west
2165.0,28-10-2021,north
2355.0,28-10-2021,south
2315.0,28-10-2021,east
2300.0,28-10-2021,west
2225.0,29-10-2021,north
2175.0,29-10-2021,south
2435.0,29-10-2021,east
2035.0,29-10-2021,west
2430.0,30-10-2021,north
2180.0,30-10-2021,south
2060.0,30-10-2021,east
2470.0,30-10-2021,west
2400.0,31-10-2021,north
2220.0,31-10-2021,south
2395.0,31-10-2021,east
2120.0,31-10-2021,west
2080.0,01-11-2021,north
2445.0,01-11-2021,south
2415.0,01-11-2021,east
2355.0,01-11-2021,west
2405.0,02-11-2021,north
2120.0,02-11-2021,south
2195.0,02-11-2021,east
2025.0,02-11-2021,west
2305.0,03-11-2021,north
2035.0,03-11-2021,south
2085.0,03-11-2021,east
2285.0,03-11-2021,west
2205.0,04-11-2021,north
2155.0,04-11-2021,south
2105.0,04-11-2021,east
2085.0,04-11-2021,west
2475.0,05-11-2021,north
2425.0,05-11-2021,south
2330.0,05-11-2021,east
2205.0,05-11-2021,west
2235.0,06-11-2021,north
2050.0,06-11-2021,south
2455.0,06-11-2021,east
2065.0,06-11-2021,west
2210.0,07-11-2021,north
2065.0,07-11-2021,south
2215.0,07-11-2021,east
2275.0,07-11-2021,west
2005.0,08-11-2021,north
2120.0,08-11-2021,south
2140.0,08-11-2021,east
2260.0,08-11-2021,west
2165.0,09-11-2021,north
2000.0,09-11-2021,south
2435.0,09-11-2021,east
2250.0,09-11-2021,west
2485.0,10-11-2021,north
2090.0,10-11-2021,south
2025.0,10-11-2021,east
2365.0,10-11-2021,west
2150.0,11-11-2021,north
2160.0,11-11-2021,south
2035.0,11-11-2021,east
2445.0,11-11-2021,west
2350.0,12-11-2021,north
2130.0,12-11-2021,south
2045.0,12-11-2021,east
2490.0,12-11-2021,west
2315.0,13-11-2021,north
2210.0,13-11-2021,south
2345.0,13-11-2021,east
2285.0,13-11-2021,west
2225.0,14-11-2021,north
2190.0,14-11-2021,south
2495.0,14-11-2021,east
2485.0,14-11-2021,west
2105.0,15-11-2021,north
2425.0,15-11-2021,south
2155.0,15-11-2021,east
2495.0,15-11-2021,west
2485.0,16-11-2021,north
2225.0,16-11-2021,south
2315.0,16-11-2021,east
2300.0,16-11-2021,west
2165.0,17-11-2021,north
2240.0,17-11-2021,south
2290.0,17-11-2021,east
2025.0,17-11-2021,west
2080.0,18-11-2021,north
2325.0,18-11-2021,south
2105.0,18-11-2021,east
2245.0,18-11-2021,west
2180.0,19-11-2021,north
2180.0,19-11-2021,south
2345.0,19-11-2021,east
2435.0,19-11-2021,west
2490.0,20-11-2021,north
2160.0,20-11-2021,south
2460.0,20-11-2021,east
2040.0,20-11-2021,west
2010.0,21-11-2021,north
2440.0,21-11-2021,south
2190.0,21-11-2021,east
2365.0,21-11-2021,west
2145.0,22-11-2021,north
2420.0,22-11-2021,south
2200.0,22-11-2021,east
2075.0,22-11-2021,west
2075.0,23-11-2021,north
2450.0,23-11-2021,south
2280.0,23-11-2021,east
2220.0,23-11-2021,west
2410.0,24-11-2021,north
2015.0,24-11-2021,south
2020.0,24-11-2021,east
2060.0,24-11-2021,west
2410.0,25-11-2021,north
2485.0,25-11-2021,south
2445.0,25-11-2021,east
2285.0,25-11-2021,west
2490.0,26-11-2021,north
2215.0,26-11-2021,south
2015.0,26-11-2021,east
2070.0,26-11-2021,west
2170.0,27-11-2021,north
2235.0,27-11-2021,south
2145.0,27-11-2021,east
2370.0,27-11-2021,west
2035.0,28-11-2021,north
2335.0,28-11-2021,south
2390.0,28-11-2021,east
2500.0,28-11-2021,west
2180.0,29-11-2021,north
2495.0,29-11-2021,south
2170.0,29-11-2021,east
2275.0,29-11-2021,west
2265.0,30-11-2021,north
2035.0,30-11-2021,south
2480.0,30-11-2021,east
2390.0,30-11-2021,west
2415.0,01-12-2021,north
2275.0,01-12-2021,south
2100.0,01-12-2021,east
2105.0,01-12-2021,west
2330.0,02-12-2021,north
2170.0,02-12-2021,south
2460.0,02-12-2021,east
2200.0,02-12-2021,west
2225.0,03-12-2021,north
2350.0,03-12-2021,south
2125.0,03-12-2021,east
2245.0,03-12-2021,west
2025.0,04-12-2021,north
2010.0,04-12-2021,south
2005.0,04-12-2021,east
2455.0,04-12-2021,west
2130.0,05-12-2021,north
2445.0,05-12-2021,south
2190.0,05-12-2021,east
2265.0,05-12-2021,west
2380.0,06-12-2021,north
2235.0,06-12-2021,south
2200.0,06-12-2021,east
2200.0,06-12-2021,west
2090.0,07-12-2021,north
2165.0,07-12-2021,south
2300.0,07-12-2021,east
2400.0,07-12-2021,west
2135.0,08-12-2021,north
2315.0,08-12-2021,south
2375.0,08-12-2021,east
2080.0,08-12-2021,west
2270.0,09-12-2021,north
2430.0,09-12-2021,south
2335.0,09-12-2021,east
2065.0,09-12-2021,west
2235.0,10-12-2021,north
2375.0,10-12-2021,south
2400.0,10-12-2021,east
2305.0,10-12-2021,west
2310.0,11-12-2021,north
2155.0,11-12-2021,south
2435.0,11-12-2021,east
2165.0,11-12-2021,west
2225.0,12-12-2021,north
2055.0,12-12-2021,south
2235.0,12-12-2021,east
2295.0,12-12-2021,west
2040.0,13-12-2021,north
2320.0,13-12-2021,south
2110.0,13-12-2021,east
2180.0,13-12-2021,west
2360.0,14-12-2021,north
2420.0,14-12-2021,south
2370.0,14-12-2021,east
2335.0,14-12-2021,west
2485.0,15-12-2021,north
2495.0,15-12-2021,south
2365.0,15-12-2021,east
2155.0,15-12-2021,west
2385.0,16-12-2021,north
2385.0,16-12-2021,south
2435.0,16-12-2021,east
2290.0,16-12-2021,west
2210.0,17-12-2021,north
2085.0,17-12-2021,south
2090.0,17-12-2021,east
2370.0,17-12-2021,west
2145.0,18-12-2021,north
2210.0,18-12-2021,south
2380.0,18-12-2021,east
2455.0,18-12-2021,west
2270.0,19-12-2021,north
2040.0,19-12-2021,south
2180.0,19-12-2021,east
2500.0,19-12-2021,west
2115.0,20-12-2021,north
2325.0,20-12-2021,south
2250.0,20-12-2021,east
2180.0,20-12-2021,west
2330.0,21-12-2021,north
2075.0,21-12-2021,south
2355.0,21-12-2021,east
2355.0,21-12-2021,west
2205.0,22-12-2021,north
2155.0,22-12-2021,south
2010.0,22-12-2021,east
2005.0,22-12-2021,west
2410.0,23-12-2021,north
2265.0,23-12-2021,south
2205.0,23-12-2021,east
2115.0,23-12-2021,west
2050.0,24-12-2021,north
2135.0,24-12-2021,south
2440.0,24-12-2021,east
2360.0,24-12-2021,west
2405.0,25-12-2021,north
2115.0,25-12-2021,south
2085.0,25-12-2021,east
2290.0,25-12-2021,west
2245.0,26-12-2021,north
2460.0,26-12-2021,south
2450.0,26-12-2021,east
2310.0,26-12-2021,west
2370.0,27-12-2021,north
2040.0,27-12-2021,south
2415.0,27-12-2021,east
2015.0,27-12-2021,west
2245.0,28-12-2021,north
2120.0,28-12-2021,south
2415.0,28-12-2021,east
2295.0,28-12-2021,west
2445.0,29-12-2021,north
2215.0,29-12-2021,south
2285.0,29-12-2021,east
2395.0,29-12-2021,west
2435.0,30-12-2021,north
2400.0,30-12-2021,south
2260.0,30-12-2021,east
2315.0,30-12-2021,west
2315.0,31-12-2021,north
2175.0,31-12-2021,south
2295.0,31-12-2021,east
2055.0,31-12-2021,west
2130.0,01-01-2022,north
2480.0,01-01-2022,south
2190.0,01-01-2022,east
2170.0,01-01-2022,west
2160.0,02-01-2022,north
2120.0,02-01-2022,south
2110.0,02-01-2022,east
2080.0,02-01-2022,west
2050.0,03-01-2022,north
2150.0,03-01-2022,south
2440.0,03-01-2022,east
2055.0,03-01-2022,west
2405.0,04-01-2022,north
2020.0,04-01-2022,south
2010.0,04-01-2022,east
2005.0,04-01-2022,west
2480.0,05-01-2022,north
2360.0,05-01-2022,south
2025.0,05-01-2022,east
2275.0,05-01-2022,west
2245.0,06-01-2022,north
2060.0,06-01-2022,south
2290.0,06-01-2022,east
2205.0,06-01-2022,west
2065.0,07-01-2022,north
2050.0,07-01-2022,south
2180.0,07-01-2022,east
2135.0,07-01-2022,west
2370.0,08-01-2022,north
2245.0,08-01-2022,south
2070.0,08-01-2022,east
2395.0,08-01-2022,west
2490.0,09-01-2022,north
2105.0,09-01-2022,south
2335.0,09-01-2022,east
2250.0,09-01-2022,west
2240.0,10-01-2022,north
2090.0,10-01-2022,south
2370.0,10-01-2022,east
2315.0,10-01-2022,west
2000.0,11-01-2022,north
2075.0,11-01-2022,south
2305.0,11-01-2022,east
2145.0,11-01-2022,west
2050.0,12-01-2022,north
2260.0,12-01-2022,south
2095.0,12-01-2022,east
2500.0,12-01-2022,west
2260.0,13-01-2022,north
2365.0,13-01-2022,south
2485.0,13-01-2022,east
2180.0,13-01-2022,west
2245.0,14-01-2022,north
2225.0,14-01-2022,south
2080.0,14-01-2022,east
2250.0,14-01-2022,west
2115.0,15-01-2022,north
2145.0,15-01-2022,south
2130.0,15-01-2022,east
2120.0,15-01-2022,west
2315.0,16-01-2022,north
2410.0,16-01-2022,south
2290.0,16-01-2022,east
2150.0,16-01-2022,west
2295.0,17-01-2022,north
2015.0,17-01-2022,south
2070.0,17-01-2022,east
2095.0,17-01-2022,west
2045.0,18-01-2022,north
2125.0,18-01-2022,south
2085.0,18-01-2022,east
2095.0,18-01-2022,west
2295.0,19-01-2022,north
2265.0,19-01-2022,south
2040.0,19-01-2022,east
2200.0,19-01-2022,west
2415.0,20-01-2022,north
2435.0,20-01-2022,south
2160.0,20-01-2022,east
2210.0,20-01-2022,west
2295.0,21-01-2022,north
2405.0,21-01-2022,south
2380.0,21-01-2022,east
2360.0,21-01-2022,west
2080.0,22-01-2022,north
2220.0,22-01-2022,south
2495.0,22-01-2022,east
2500.0,22-01-2022,west
2170.0,23-01-2022,north
2135.0,23-01-2022,south
2205.0,23-01-2022,east
2445.0,23-01-2022,west
2195.0,24-01-2022,north
2375.0,24-01-2022,south
2370.0,24-01-2022,east
2410.0,24-01-2022,west
2470.0,25-01-2022,north
2370.0,25-01-2022,south
2110.0,25-01-2022,east
2480.0,25-01-2022,west
2085.0,26-01-2022,north
2320.0,26-01-2022,south
2075.0,26-01-2022,east
2485.0,26-01-2022,west
2165.0,27-01-2022,north
2400.0,27-01-2022,south
2055.0,27-01-2022,east
2435.0,27-01-2022,west
2380.0,28-01-2022,north
2410.0,28-01-2022,south
2240.0,28-01-2022,east
2450.0,28-01-2022,west
2190.0,29-01-2022,north
2345.0,29-01-2022,south
2290.0,29-01-2022,east
2380.0,29-01-2022,west
2145.0,30-01-2022,north
2150.0,30-01-2022,south
2500.0,30-01-2022,east
2305.0,30-01-2022,west
2045.0,31-01-2022,north
2375.0,31-01-2022,south
2040.0,31-01-2022,east
2055.0,31-01-2022,west
2405.0,01-02-2022,north
2310.0,01-02-2022,south
2405.0,01-02-2022,east
2420.0,01-02-2022,west
2160.0,02-02-2022,north
2485.0,02-02-2022,south
2375.0,02-02-2022,east
2435.0,02-02-2022,west
2125.0,03-02-2022,north
2185.0,03-02-2022,south
2090.0,03-02-2022,east
2115.0,03-02-2022,west
2035.0,04-02-2022,north
2215.0,04-02-2022,south
2010.0,04-02-2022,east
2190.0,04-02-2022,west
2070.0,05-02-2022,north
2000.0,05-02-2022,south
2130.0,05-02-2022,east
2235.0,05-02-2022,west
2250.0,06-02-2022,north
2365.0,06-02-2022,south
2020.0,06-02-2022,east
2215.0,06-02-2022,west
2290.0,07-02-2022,north
2145.0,07-02-2022,south
2255.0,07-02-2022,east
2265.0,07-02-2022,west
2375.0,08-02-2022,north
2360.0,08-02-2022,south
2430.0,08-02-2022,east
2330.0,08-02-2022,west
2290.0,09-02-2022,north
2435.0,09-02-2022,south
2225.0,09-02-2022,east
2255.0,09-02-2022,west
2275.0,10-02-2022,north
2310.0,10-02-2022,south
2070.0,10-02-2022,east
2445.0,10-02-2022,west
2405.0,11-02-2022,north
2030.0,11-02-2022,south
2470.0,11-02-2022,east
2265.0,11-02-2022,west
2245.0,12-02-2022,north
2490.0,12-02-2022,south
2110.0,12-02-2022,east
2085.0,12-02-2022,west
2425.0,13-02-2022,north
2245.0,13-02-2022,south
2500.0,13-02-2022,east
2390.0,13-02-2022,west
2035.0,14-02-2022,north
2465.0,14-02-2022,south
2500.0,14-02-2022,east
2115.0,14-02-2022,west
